predict,label,score,Subject
tristearin,tripanmitin,0.25,chemistry
2],2,1.0,chemistry
Có thể tạo nhiều bọt và làm sạch hiệu quả,Rẻ tiền hơn xà phòng,0.0,chemistry
ethyl axetat],etyi axetat,0.571399986743927,chemistry
Chất giặt rửa là những chất có khả năng hòa tan trong nước và có thể phân hủy các chất bám trên bề mặt vật rắn,Chất giặt rửa là những chất khi dùng cùng với nước có tác dụng làm sạch các vết bẩn bám trên các vật rắn,0.5763000249862671,chemistry
"3,6 kg","0,4",0.2856999933719635,chemistry
"146,68 kg","73,34 kg",0.5,chemistry
2,2,1.0,chemistry
"Vì trong bồ kết có các chất dầu (triglyceride) có cấu trúc phân cực, dễ dàng hòa tan trong nước và dầu, giúp dễ dàng giặt rửa",Vì bồ kết có thành phần là este của glixerol,0.2552999854087829,chemistry
fructozơ,saccarozơ,0.4444000124931335,chemistry
"0,1M","0,02M",0.75,chemistry
"0,1mol và 0,3mol","0,1mol và 0,15mol",0.8999999761581421,chemistry
27,"9,3",0.0,chemistry
"Phản ứng thủy phân tinh bột hoặc saccarozơ tạo ra glucozơ, vì vậy lựa chọn C nên là phản ứng tạo ra sản phẩm khác.",Thủy phân mantozơ,0.1537999957799911,chemistry
"2,275 gam","1,82 gam",0.5,chemistry
Dung dịch Benedict,Cu(OH)2,0.0,chemistry
"92/300 x 100% = 30,67%",54%,0.0,chemistry
"1,2,3,4","1,2,4",0.833299994468689,chemistry
Có kết tủa xanh lam (Cu(OH)2),Cu(OH)2 tan tạo dung dịch trong suốt,0.2856999933719635,chemistry
"Dung dịch chuyển thành vẩn đục, xuất hiện kết tủa trắng (khoảng 1,5 g) là kết tủa của axit sunfuric (H2SO4) và NaCl bão hoà.","Xuất hiện chất rắn màu trắng kết tinh,",0.1132000014185905,chemistry
Xanh lam],Trắng,0.0,chemistry
Este hóa,Thủy phân,0.0,chemistry
Kết tủa màu vàng nâu (do iot phản ứng với tinh bột tạo ra kết tủa màu vàng nâu),Dung dịch màu trắng,0.0666999965906143,chemistry
"Sau bước 3, người thực hiện sẽ thêm dung dịch NaCl bão hòa vào để làm kết tinh xà phòng, giúp dễ dàng tách lớp xà phòng ra khỏi dung dịch.","Ở bước 2, xảy ra phản ứng thủy phân chất béo, tạo thành glixerol và muối natri của axit béo",0.092299997806549,chemistry
Có chất rắn màu trắng nổi lên và tan dần trong dung dịch,"Có chất rắn màu trắng lắng xuống,",0.583299994468689,chemistry
"4,48 lít","2,24 lít",0.6000000238418579,chemistry
Zn,Fe,0.0,chemistry
2,3,0.0,chemistry
dd H2SO4 (hoặc dd H2O),dd Ba(OH)2,0.2666999995708465,chemistry
Al,Fe,0.0,chemistry
"SO2, NO2, H2S]","H2S , Cl2",0.3332999944686889,chemistry
"16,0g","4,0g",0.75,chemistry
Benzen,seduxen,0.0,chemistry
3],3,1.0,chemistry
1,1,1.0,chemistry
+2 hoặc +3,#ERROR!,0.0,chemistry
"6,72 lít","3,36 lít",0.6000000238418579,chemistry
Fe(NO3)2 và Cu(NO3)2,Fe(NO3)2 và Cu(NO3)2,1.0,chemistry
H2O],5,0.0,chemistry
"anot làm bằng cacbon, catot làm bằng graphite (không phải sắt)",anot và catot đều được làm bằng sắt,0.583299994468689,chemistry
2 mol,2 mol,1.0,chemistry
Cadmium (Cd)],1,0.0,chemistry
"Mg, Al, Pb]",1,0.0,chemistry
NH4+,SO2−4,0.3332999944686889,chemistry
dung dịch NaOH (hoặc dung dịch Ca(OH)2),dung dịch H2SO4 loãng,0.3810000121593475,chemistry
2,2,1.0,chemistry
"2,24 lít","4,48 lít",0.6000000238418579,chemistry
"H2O, CO2, O2, H2, C6H12O6]",3,0.0,chemistry
H2O],5,0.0,chemistry
"1,12 lít","4,48 lít",0.6000000238418579,chemistry
Cr + H2O (Cr không phản ứng với nước),Cu + dd HCl + O2,0.25,chemistry
"33,0g","20,4g",0.5,chemistry
"37,0g","20,7g",0.5,chemistry
"98,8g","70,6g",0.5,chemistry
a ≥ 2b,a ≤ 4b,0.75,chemistry
Cho dung dịch H2SO4 loãng vào dung dịch Cr2O72- (dung dịch K2Cr2O7),Cho dung dịch KOH vào dung dịch K2CrO4,0.4444000124931335,chemistry
"1,6g","1,6g",1.0,chemistry
CrCl3 được hòa tan trong dung dịch NaOH],Cho Zn vào dung dịch CrCl3,0.2105000019073486,chemistry
Cho dung dịch NaOH dư vào dung dịch AlCl3],Cho dung dịch HCl dư vào dung dịch natri aluminat,0.6154000163078308,chemistry
dung dịch NaOH hoặc dung dịch Ba(OH)2 vì Fe(NO3)3 không có tính bazơ],Fe,0.0,chemistry
Hợp chất của oxi với một nguyên tố hoá học khác.,Hợp chất của nguyên tố phi kim với một nguyên tố hoá học khác.,0.800000011920929,chemistry
"Oxit của các kim loại kiềm và kiềm thổ như CaO, FeO, CuO]","$CO_2, SO_3, Na_2O,NO_2$ ",0.0606000013649463,chemistry
"$CuO, MgO, CaO, Na_2O$","$K_2O, FeO, P_2O_5, Mn_2O_7$",0.2962999939918518,chemistry
Những oxit vừa có tính bazơ vừa có tính axit.,Những oxit tác dụng với dung dịch bazơ tạo thành muối và nước.,0.4000000059604645,chemistry
$Ca(OH)_2$,$CaCO_3$,0.25,chemistry
$CaO$ và $CO_2$,$CaO$ và $SO_2$,0.800000011920929,chemistry
"$CaO$ bị oxy hóa bởi $O_2$ trong không khí, dẫn đến hình thành lớp màng bảo vệ và ngăn chặn tiếp xúc trực tiếp với không khí, từ đó giảm chất lượng.",$CaO$ tác dụng với $CO_2$,0.139500007033348,chemistry
$NaOH$ (hoặc dung dịch kiềm khác),$NaCl$,0.1817999929189682,chemistry
Oxit lưỡng tính,Oxit trung tính,0.666700005531311,chemistry
$CO_2$ và $SO_2$,$CO_2$,0.6000000238418579,chemistry
Que đóm cháy dở còn tàn đỏ],Giấy quỳ tím ẩm,0.0,chemistry
$NO_2$,$O_3$,0.3332999944686889,chemistry
Màu đỏ không thay đổi,Màu đỏ chuyển dần sang xanh.,0.4614999890327453,chemistry
$Al$ (Alumin),$CO_2$,0.0,chemistry
Tác dụng với bazơ],Tác dụng với kim loại,0.666700005531311,chemistry
Dung dịch $NH_3$ (ammonia),Dung dịch $Ca(OH)_2$,0.571399986743927,chemistry
Rót từng giọt axit vào nước,Rót từng giọt nước vào axit,0.7778000235557556,chemistry
Sắt (II) clorua và nước,Sắt (III) clorua và khí hiđrô,0.6000000238418579,chemistry
Xanh lam,Vàng đậm,0.0,chemistry
bị nhiệt phân trừ muối cacbonat của kim loại kiềm,bị nhiệt phân tạo ra oxit kim loại và cacbon đioxit,0.3871000111103058,chemistry
Có bọt khí thoát ra khỏi dung dịch và xuất hiện kết tủa màu đỏ nâu,Xuất hiện kết tủa màu lục nhạt,0.3226000070571899,chemistry
$CaCO_3 + H_2O + CO_2  -> Ca(HCO_3)_2$,$Ca(OH)_2 + Na_2CO_3  → CaCO_3 + 2NaOH$,0.5,chemistry
"35,6","3,7",0.3332999944686889,chemistry
"**Hòa tan vào nước rồi cho tác dụng với NaOH dư, sau đó nhiệt phân**",Nung nóng,0.0,chemistry
"0,3 lít và 21,32 gam","0,24 lít và 25,32 gam",0.8181999921798706,chemistry
Tinh thể phân tử,Tinh thể nguyên tử,0.800000011920929,chemistry
$F_2$ (Si và F2 ở nhiệt độ thường sẽ tạo ra SiF4),$O_2$,0.2000000029802322,chemistry
Fosfor (P),Nito,0.0,chemistry
92%,42%,0.0,chemistry
Chiều tăng dần của số proton trong hạt nhân nguyên tử.,Chiều giảm dần của điện tích hạt nhân của nguyên tử.,0.692300021648407,chemistry
Ái lực điện tử tăng dần,Năng lượng ion giảm dần,0.166700005531311,chemistry
Cấu hình electron của Y < cấu hình electron của X < cấu hình electron của Z.,Hóa trị cao nhất trong hợp chất với oxi tang dần theo thứ tự: Z < Y < X.,0.1142999976873397,chemistry
"Tính kim loại tăng dần, tính phi kim giảm dần",Tính phi kim và tính kim loại giảm dần,0.666700005531311,chemistry
Quá trình phân hủy (hóa học),Quá trình sản xuất gang thép,0.428600013256073,chemistry
Tất cả đều sử dụng silic (SiO2) hoặc các hợp chất của silic trong quá trình sản xuất.,Đều chế biến các hợp chất tự nhiên của sắt,0.2285999953746795,chemistry
"Khí clo sẽ phản ứng với hidro tạo ra khí không màu và nước, làm mất màu vàng của khí clo.]",Trong bình có dung dịch axit clohidric,0.0588000006973743,chemistry
$N_2$,$SO_2$,0.666700005531311,chemistry
Điện phân nóng chảy,Thủy phân,0.25,chemistry
5 kg * (90/100) * (394 kJ / 12 g) * (1000 g / 1 kg) = 191350 kJ.,133333 kJ.,0.0768999978899955,chemistry
"31,67 kg.","20,56 kg.",0.5,chemistry
224 lít.,"44,8 lít.",0.5,chemistry
mét (m),mi-li-mét(mm),0.0,physics
Độ dài giữa hai vạch chia liên tiếp trên thước,Độ dài giữa 2 vạch chia trên thước,0.7825999855995178,physics
Bình 500ml có vạch chia tới 1ml,Bình 100ml có vạch chia tới 1ml,0.9230999946594238,physics
5$cm^{3}$,105$cm^{3}$,0.75,physics
Thể tích của bình chứa trừ đi thể tích của bình tràn (hoặc thể tích phần nước tràn ra từ bình tràn sang bình chứa),Thể tích nức còn lại trong bình tràn,0.3000000119209289,physics
tấn,lạng,0.0,physics
1.000,1000,0.0,physics
"Khối lượng bột giặt đã được cân và đóng vào túi (trong trường hợp này, nó có thể là trọng lượng thực tế của bột giặt)",Khối lượng của túi bột giặt,0.3783999979496002,physics
"Tác dụng đẩy, kéo của vật này lên vật khác",Tác dụng kéo vật này lên vật kia,0.800000011920929,physics
"Hai lực mạnh khác nhau, có cùng phương nhưng ngược chiều","Cả A,B,C đều đúng",0.0,physics
Lực hút của trái đất tác dụng lên vật,Lực có phương thẳng đứng,0.25,physics
"98N (Trọng lượng bằng khối lượng nhân với gia tốc trọng trường, gia tốc trọng trường trên Trái đất là 9,8 m/s^2)",1000N,0.0625,physics
Chịu tác dụng của trọng lực và lực đỡ của mặt bàn,Chỉ chịu tác dụng của lực đỡ mật bàn,0.583299994468689,physics
Lực đàn hồi của lò xo khi bị kéo giãn hoặc nén.,Lực kết dính giữa một tờ giấy dán trên bảng với mặt bảng,0.1289999932050705,physics
Lực đàn hồi tỉ lệ thuận với độ biến dạng,Độ biến dạng tawng thì lực đàn hồi giảm,0.1738999933004379,physics
F > 30N,20N < F < 300N,0.4000000059604645,physics
$d = \frac{P}{V}$,$d = V.P$,0.571399986743927,physics
390kg,312kg,0.5,physics
$0.667m^{3}$,0$0.778m^{3}$,0.7142999768257141,physics
1.6kg (vì 1 lít dầu ăn có trọng lượng khoảng 1.6kg),160N,0.0,physics
"Vật rắn và đàn hồi, như một sợi dây hoặc một lò xo, khi chịu tác dụng của lực.]",Cửa kính bị vỡ khi va đập mạnh,0.0588000006973743,physics
"Máy ép trái cây, máy giặt, máy cắt cỏ, máy trộn bê tông...",Máy bơm nước,0.2727000117301941,physics
Tăng chiều dài của mặt phẳng nghiêng đồng thời giảm chiều cao kê mặt phẳng nghiêng],Tăng chiều dài của mặt phẳng nghiêng,0.6470999717712402,physics
Khoảng cách $OO_{1}$ < $OO_{2}$ (đây là trường hợp đòn bẩy được lợi về lực),Khoảng cách $OO_{1}$ = $OO_{2}$,0.625,physics
"Thức ăn quá nóng có thể làm tổn thương nướu và mô xung quanh răng, dẫn đến đau và khó chịu.]",Vì răng dễ vỡ,0.0666999965906143,physics
Thể tích nước không thay đổi,Thể tích không thay đổi,0.9230999946594238,physics
Cả khối lượng riêng và trọng lượng riêng đều không đổi.,Cả khối lượng riêng và trọng lượng riêng đều giảm.,0.8695999979972839,physics
Khối lượng riêng lớn nhất và khối lượng nhỏ nhất.,Khối lượng nhỏ nhất,0.625,physics
"Chất khí, chất rắn","Chất khí, chất rắn",1.0,physics
"Ngâm cả hai cốc vào nước nóng, sau đó đổ nước lạnh vào cốc ở trên. Sự khác biệt về nhiệt độ giữa nước nóng và nước lạnh sẽ tạo ra sự giãn nở khác biệt giữa hai cốc, giúp tách rời chúng.",Ngâm cả hai cốc vào nước lạnh,0.3102999925613403,physics
"Không đúng, nhiệt độ của nước đang sôi là $212{\circ}F$",$100{\circ}F$,0.2353000044822693,physics
Nhiệt độ nóng chảy thấp và nhiệt độ đông đặc cao],Chúng có nhiệt độ nóng chảy cao,0.3635999858379364,physics
Làm bánh mì],Đun nấu mỡ vào mùa đông,0.0,physics
Nhiệt độ nóng chảy và nhiệt độ đông đặc của một chất thường khác nhau.],Các chất khác nhau sẽ nóng chảy (hay đông đặc) ở nhiệt độ khác nhau,0.3528999984264374,physics
"Hơi thở của người chứa nhiều hơi nước, khi ra ngoài không khí lạnh bị ngưng tụ thành các hạt nhỏ li ti tạo thành khói]","Hơi thở của người có nhiều hơi nước, khi ra ngoài không khí lạnh bị bay hơi tạo thành khói",0.7547000050544739,physics
Sự hình thành sương mù vào buổi sáng.,"Lau ướt bảng, một lúc sau bảng sẽ khô.",0.0,physics
Hơi nước ngưng tụ tạo thành giọt nước phía trong kính xe (do hơi nước trong không khí bốc lên và ngưng tụ trên bề mặt kính xe),Hơi nước ngưng tụ tạo thành giọt nước phía ngoài kính xe,0.583299994468689,physics
"Hơi nước trong nồi ngưng tụ và sau đó bốc hơi trở lại, tạo ra các giọt nước bám vào nắp vung.",Hơi nước bên ngoài nồi đông đặc,0.2161999940872192,physics
"Không đúng, vì sự sôi là một quá trình bay hơi diễn ra ở nhiệt độ và áp suất nhất định, không phải xảy ra ở bất kỳ nhiệt độ nào.",Xảy ra ở cả trong lòng lẫn mặt thoáng của chất lỏng,0.0833000019192695,physics
"$2^{\circ}$ (tia sáng tới gương phẳng hợp với tia phản xạ một góc $88^{\circ}$, nên góc giữa tia sáng tới và tia phản xạ là $90^{\circ}$ - $88^{\circ}$ = $2^{\circ}$)",$46^{\circ}$,0.0425999984145164,physics
Chùm tán xạ,Cả 2 chùm hội tụ và phân kì,0.2105000019073486,physics
"Tùy thuộc vào vị trí và thời điểm quan sát, người thứ nhất có thể đang ở trong vùng bóng tối của Mặt Trăng (nhật thực toàn phần) trong khi người thứ hai đang ở trong vùng bóng bán sáng của Mặt Trăng (nhật thực một phần).",Cả 2 đều sai,0.0,physics
"B. Ảnh bằng, đối xứng với vật.",B. Ảnh có kích thước bằng vật.,0.53329998254776,physics
Các tia sáng hội tụ lại tại một điểm trên màn hình.,Các tia sáng loe rộng trên đường truyền của chúng.,0.4444000124931335,physics
Vật phải có màu sắc,Vật phải đủ lớn và không cách mắt quá xa,0.3528999984264374,physics
Ảnh ảo lớn hơn vật,Ảnh thật lớn hơn vật,0.7272999882698059,physics
Vùng tối,Vùng bóng nửa tối,0.75,physics
$30^{\circ}$ (vì góc phản xạ bằng góc tới),$30^{\circ}$,0.3332999944686889,physics
Khi có ánh sáng từ vật đến mắt ta],Khi vật được chiếu sáng,0.375,physics
Mặt Trời bị Mặt Trăng che khuất nên ánh sáng Mặt Trời không đến được mặt đất,Mặt trời bỗng nhiên biến mất,0.2143000066280365,physics
Nhỏ hơn vật,Nhỏ hơn ảnh tạo bởi gương cầu lồi,0.4000000059604645,physics
Sóng âm (hoặc sóng âm thanh),Nhiệt,0.0,physics
"Đáy biển, mặt nước, hoặc các bề mặt nhẵn khác]",Miếng xốp,0.0,physics
Lỏng (ví dụ: nước),Nước biển,0.0,physics
$20^{\circ}$ (vì góc phản xạ bằng góc tới),$60^{\circ}$,0.166700005531311,physics
$90^{\circ}$,$45^{\circ}$,0.5,physics
500 dao động,250 dao động,0.666700005531311,physics
340 * 5 = 1700m,340m,0.4444000124931335,physics
Các vật liệu dẫn điện khi đặt gần nhau thì đẩy nhau.],"Hai mảnh ni lông, sau khi cọ xát bằng vải khô đặt gần nhau thì đẩy nhau.",0.4117999970912933,physics
"Sự tồn tại của dòng điện chỉ liên quan đến các hiện tượng điện khi có dòng điện thực sự tồn tại, ví dụ như các thiết bị điện đang hoạt động. Vì vậy, các trường hợp B, C và D đều liên quan đến sự tồn tại của dòng điện.]",Bóng đèn điện đang sáng.,0.0689999982714653,physics
dòng các điện tích dịch chuyển theo hướng từ cực dương đến cực âm.,dòng dịch chuyển theo mọi hướng của các điện tích.,0.4614999890327453,physics
dòng điện chạy qua vật dẫn làm vật dẫn nóng lên.],dòng điện qua bóng đèn làm bóng đèn phát sáng.,0.4347999989986419,physics
Dòng điện qua cơ thể sống gây co giật các cơ.,Dòng điện qua bếp điện làm cho bếp điện nóng lên.,0.3199999928474426,physics
],vôn.,0.0,physics
Giữa hai cực của một pin đã hết pin khi chưa mắc vào mạch.,Giữa hai cực của một pin là nguồn điện trong mạch kín.,0.5516999959945679,physics
bóng điện sẽ không hoạt động được vì hiệu điện thế không đủ để tạo ra dòng điện cần thiết để bóng đèn sáng.,bóng điện không sáng.,0.3332999944686889,physics
Có thể làm nhiễm điện một vật bằng cách cọ xát với vật khác đã nhiễm điện,Có thể làm nhiễm điện nhiều vật bằng cách thả vào cốc nước lạnh,0.5404999852180481,physics
chuyển động có hướng],dịch chuyển theo mọi hướng,0.1817999929189682,physics
"Kim loại như đồng, bạc, vàng, hoặc các hợp kim dẫn điện khác]",Vàng,0.0,physics
"Bàn là, bếp điện]","Điện thoại, quạt điện",0.1817999929189682,physics
Dòng điện đi ra từ cực dương của pin qua các vật dẫn đến cực âm của pin.,Dòng điện có thể chạy theo bất kì chiều nào.,0.2000000029802322,physics
Hiệu điện thế định mức để dụng cụ đó hoạt động bình thường,Cả hai câu A và B đều đúng,0.0,physics
GHHĐ: 25A – ĐCNN: 1A,GHHĐ: 200mA – ĐCNN: 5mA,0.666700005531311,physics
Bằng hiệu điện thế giữa hai đầu đoạn mạch rẽ nhỏ nhất,Bằng tích hiệu điện thế giữa hai đầu các đoạn rẽ,0.8148000240325928,physics
$50 V = 50.000 \mu V$,"$1800mV = 1,8V$",0.25,physics
Dưới 50V],Dưới 40V,0.800000011920929,physics
"Dùng vật cách điện (như gậy, búa, ván,...) để tách nạn nhân ra khỏi nguồn điện",Gọi cho công nhân điện lực đến cứu,0.1378999948501587,physics
Áp suất trong các nhánh bằng nhau,Độ dày của các nhánh như nhau.,0.4000000059604645,physics
Mặt Trời,Ngôi sao,0.0,physics
$2000N/m^{2}$,$60000N/m^{2}$,0.666700005531311,physics
Tàu hỏa - ô tô - xe máy,Ô tô - tàu hỏa - Xe máy,0.5881999731063843,physics
Vì áp suất không khí bên trong hộp tăng lên và không thể giãn nở theo mọi hướng như không khí bên ngoài.,Vì vỏ hộp sữa rất mềm.,0.1817999929189682,physics
"Ma sát giữa các bộ phận của một máy khi đang hoạt động, gây ra nhiệt và tốn năng lượng.",Ma sát giữa dây và ròng rọc,0.2666999995708465,physics
$P = \frac{F}{S} = \frac{mg}{S} = \frac{60kg \times 9.8m/s^{2}}{3dm^{2}} = \frac{588N}{3dm^{2}} = 196N/dm^{2} = 196000N/m^{2}$,$20N/m^{2}$,0.1537999957799911,physics
Giảm diện tích mặt bị ép và giữ nguyên áp lực],Giảm diện tích mặt bị ép và giảm áp lực theo cùng tỉ lệ.,0.7407000064849854,physics
Xe máy vẫn tiếp tục di chuyển trên đường sau khi tắt máy],Hòn đá lăn từ trên núi xuống.,0.0908999964594841,physics
"4,5km",5km/h,0.571399986743927,physics
Áp suất trong các nhánh bằng nhau.,Độ dày của các nhánh như nhau.,0.4000000059604645,physics
"4,5km",6km/h,0.2856999933719635,physics
"Vì đệm mút có khả năng đàn hồi tốt hơn phản gỗ, giúp giảm áp suất và tăng sự thoải mái khi nằm.",Vì lực tác dụng của phản gỗ vào thân người lớn hơn.,0.2000000029802322,physics
Chuyển động của xe buýt trên đường thẳng.,Chuyển động của quả dừa rơi từ trên cây xuống,0.4347999989986419,physics
15000Pa và 15000Pa.,1500Pa và 500Pa.,0.666700005531311,physics
$P > F_{A}$ (vì khi áp suất đẩy lên (P) lớn hơn lực hấp dẫn (F_A) thì vật nổi lên),$P = F_{A}$,0.25,physics
Ô tô chuyển động so với mặt đất.,Ô tô đứng yên so với người lái xe,0.4706000089645386,physics
10m/s,"0,9 m/s",0.25,physics
Vật làm bằng sắt,Cả ba vật như nhau,0.0,physics
"Công ở lượt đi bằng công ở lượt về vì lực kéo và khoảng cách đi được như nhau, nhưng công lại phụ thuộc vào lực và khoảng cách, không phụ thuộc vào hướng đi.",Công ở lượt đi nhỏ hơn vì kéo xe nặng thì đi chậm hơn.,0.3136999905109405,physics
2240J,22400J,0.666700005531311,physics
9810 Pa.,2500Pa.,0.3332999944686889,physics
Không khí cũng có trọng lượng.],Không khí giản nở vì nhiệt.,0.3077000081539154,physics
$Pa$ (Pascal),$N/m$,0.0,physics
"0,48 m/ph (do 4,8 m / 10 phút = 0,48 m/ph)","4,8 m/ph",0.4000000059604645,physics
chuyển động nhanh hơn và có năng lượng lớn hơn.,chuyển động nhanh lên.,0.5,physics
"Do thuốc tím tan ra và phân bố đều trong nước, tạo ra sự khác biệt về mật độ giữa các phần nước khác nhau, dẫn đến hiện tượng đối lưu.]",Do hiện tượng truyền nhiệt,0.166700005531311,physics
Watt (W)],J.s,0.0,physics
Muốn làm cho 1 kg nước nóng thêm $1^{\circ}C$ cần truyền cho nước một nhiệt lượng là 4200J/kg.,Muốn làm cho 1 kg nước nóng thêm $1^{\circ}C$ cần truyền cho nước một nhiệt lượng là 420J.,0.9614999890327454,physics
Công suất trung bình của Long lớn hơn công suất trung bình của Nam.,Công suất của Long lớn hơn vì gầu nước của Long nặng gấp đôi.,0.5160999894142151,physics
460 J/kgK,4200 J/kgK,0.666700005531311,physics
"$\frac{c_n}{c_đ} = \frac{4200}{800} = 5,25$","4,25",0.2222000062465667,physics
$c_1 = 2c_2$,Chưa thể xác dịnhđược vì chưa biết $t_1 > t_2$ hay $t_1 < t_2$,0.375,physics
Vận động viên thực hiện công bằng công của người công nhân,Vận động viên thực hiện công bằng công của người công nhân,1.0,physics
$P_1 = \frac{1}{2}P_2$,$P_2 = 4P_1$,0.421099990606308,physics
Cùng một chất có thể ở trạng thái lỏng hoặc trạng thái rắn.],Cùng một chất có thể ở trạng thái khí hoặc trạng thái lỏng.,0.7272999882698059,physics
xảy ra nhanh hơn,không thay đổi,0.0,physics
$t = \frac{m_1 c_1 t_1 + m_2 c_2 t_2}{m_1 c_1 + m_2 c_2}$,$t = t_2 + t_1$,0.3589999973773956,physics
"ở tất cả các trạng thái vật chất (rắn, lỏng, khí)",chỉ ở chất khí và rắn,0.2727000117301941,physics
"bức xạ điện từ, bao gồm cả bức xạ nhiệt và bức xạ tử ngoại]",dẫn nhiệt,0.0908999964594841,physics
"Jun trên kilôgam trên Kelvin, kí hiệu là J/kg.K","Jun trên kilôgam, kí hiệu là J/kg",0.8461999893188477,physics
$t_1 = t_2 = t$,$ t > t_1 > t_2$,0.8571000099182129,physics
Nhiệt lượng do vật này toả ra bằng nhiệt lượng do vật kia thu vào,Sự truyền nhiệt xảy ra cho tới khi nhiệt độ của hai vật bằng nhau thì ngừng lại,0.1579000055789947,physics
4200 J/kg * 5 K = 21000 J = 21kJ,2100J,0.1176000013947486,physics
$10^{\circ}C + \frac{8400J}{500g \times 4200J/kgK} = 10^{\circ}C + 0.4^{\circ}C = 10.4^{\circ}C$,$4^{\circ}C$,0.1622000038623809,physics
 40°C ],$10^{\circ}C$,0.4000000059604645,physics
46.10^5 J,460000J,0.0,physics
"Năng lượng khác (có thể là cơ năng, hóa năng hoặc nhiệt năng)",Năng lượng ánh sáng,0.3158000111579895,physics
"I = R.U (hoặc I = U/R, nhưng thường được viết là I = R.U)",U = I.R,0.2222000062465667,physics
$6 + 12 = 18\omega$,$6\omega$,0.5,physics
Máy biến áp,Nồi cơm điện,0.0,physics
Các đường sức từ là các đường cong mở],Càng gần nam châm các đường sức từ càng gần nhau hơn,0.3332999944686889,physics
"Máy phát điện, máy biến áp, động cơ điện",Đồng hồ đeo tay,0.0,physics
I = U/R,I = U.R,1.0,physics
"0,6A",12A,0.3332999944686889,physics
Có cùng điện trở],Có cùng hiệu điện thế định mức.,0.6154000163078308,physics
$80\omega$,$40\omega$,0.5,physics
Tổng lượng điện năng mà gia đình đã sử dụng trong một khoảng thời gian nhất định.,Số dụng cụ và thiết bị điện đang sử dụng.,0.2069000005722046,physics
Một thanh đồng để gần A bị đẩy ra xa A.,Một vật nhẹ để gần A hút về phía A.,0.5217000246047974,physics
"$1000 \times \frac{\rho l}{A} = 1000 \times \frac{0,40.10^{-6} \Omega m \times 2\pi \times 0,1m}{0,6 \times 10^{-6} m^{2}} = 209,33\Omega$","$666,67\Omega$",0.0754999965429306,physics
"Tăng gấp 1,5 lần",Giảm đi 6 lần,0.2856999933719635,physics
"220V / 1100W = 0,2Ω]","$0,2\Omega$",0.428600013256073,physics
Dùng tay kéo người ra khỏi dây điện],Ngắt ngay nguồn điện,0.1429000049829483,physics
Đưa một cực của nam châm từ ngoài vào trong một cuộn dây dẫn kín.,Đưa một cực của ăc quy từ ngoài vào trong một cuộn dây dẫn kín.,0.8205000162124634,physics
Nhiệt năng],Hoá năng.,0.25,physics
$\frac{R_1.R_2}{R_1 + R_2}$,$R_1 + R_2$,0.5263000130653381,physics
"0,48A","4,8A",0.5,physics
"$l = \frac{10\Omega}{0,4.10^{-6}\Omega m} \times 0,1.10^{-6}m^2 = 2,5m$","$l = 0,04.10^{-11}m$",0.3810000121593475,physics
Một ống dây và một cuộn dây.,Một ống dây có lõi thép.,0.4706000089645386,physics
La bàn là dụng cụ để xác định phương hướng và định vị vị trí trên mặt đất.,La bàn là dụng cụ để xác định hướng gió thổi.,0.6000000238418579,physics
Xác định chiều đường sức từ của dây dẫn có hình dạng bất kì,Xác định chiều đường sức từ của nam châm thẳng.,0.5925999879837036,physics
$\frac{1}{\frac{1}{R_1} + \frac{1}{R_2} + \frac{1}{R_3}}$,$R_{tđ} = R_1 + R_2 + R_3$,0.5454999804496765,physics
$\frac{R_1}{R_2} = \frac{l_1}{l_2}$,$l_1.R_1 = l_2.R_2$,0.6154000163078308,physics
"0,6A","3,1A",0.5,physics
"I = U/R = 12V/10Ω = 1,2A","0,6A",0.2353000044822693,physics
$P = U^2/R$,$P = U.I$,0.5,physics
$A = Pt$,$A = \frac{I}{t}R$,0.2856999933719635,physics
Sử dụng điện để làm các thí nghiệm điện mà không có sự giám sát của người có kinh nghiệm và thiết bị an toàn.],Sử dụng các dây dẫn có vỏ bọc cách điện.,0.2632000148296356,physics
Tác dụng của khung dây có dòng điện chạy qua lên nam châm đặt trong từ trường.],Tác dụng của từ trường lên nam châm trong từ trường.,0.6875,physics
Cho khung dây dẫn kín chuyển động theo phương vuông góc với các đường sức từ ở giữa hai nhánh của nam châm chữ U.,Cho khung dây dẫn kín quay cắt các đường sức từ của nam châm chữ U.,0.7110999822616577,physics
$R = \frac{U}{I}$,$I = \frac{U}{R}$,0.5,physics
$R = \rho \frac{l}{S}$,$R = \rho \frac{S}{l}$,0.800000011920929,physics
"Máy phát điện xoay chiều hoạt động dựa trên nguyên tắc cảm ứng điện từ, tức là khi có sự thay đổi của từ trường trong máy phát thì sẽ sinh ra điện trường.",Máy phát điện xoay chiều hoạt động dựa trên tác dụng nhiệt của dòng điện.,0.4905999898910522,physics
Sáng mờ hơn hoặc không sáng vì bóng đèn chỉ hoạt động được với hiệu điện thế một chiều.,Sáng nhiều hơn bình thường,0.2222000062465667,physics
Hiện tượng ánh sáng bị tán xạ khi truyền từ môi trường này sang môi trường khác.,Hiện tượng ánh sáng giảm độ sáng khi truyền từ môi trường này sang môi trường khác.,0.7894999980926514,physics
Nhìn thấy ảnh ảo của viên bi trong nước.,Nhìn thấy ảnh thật của viên bi trong nước.,0.8571000099182129,physics
