predict,label,score,retained
Những oxit tác dụng với cả dung dịch axit và bazơ tạo thành muối và nước.,Những oxit tác dụng với dung dịch bazơ tạo thành muối và nước.,0.896551724137931,False
CaO,$CaCO_3$,0.0,True
$CaO$ và $CO_2$,$CaO$ và $SO_2$,0.6666666666666666,False
$CaO$ tác dụng với nước,$CaO$ tác dụng với $CO_2$,0.8000000000000002,False
$NaOH$ ,$NaCl$,0.0,True
Oxit trung tính,Oxit trung tính,1.0,False
$CO_2$,$CO_2$,1.0,False
Giấy quỳ tím ẩm và dùng que đóm cháy dở còn tàn đỏ,Giấy quỳ tím ẩm,0.4705882352941176,True
$NO_2$ ,$O_3$,0.0,True
Màu xanh không thay đổi,Màu đỏ chuyển dần sang xanh.,0.3636363636363636,True
$H_2$ ,$CO_2$,0.0,True
Tác dụng với muối,Tác dụng với kim loại,0.6666666666666665,False
Dung dịch $H_2SO_4$ ,Dung dịch $Ca(OH)_2$,0.6666666666666666,False
Rót từng giọt axit vào nước ,Rót từng giọt nước vào axit,0.6666666666666666,False
Sắt (II) clorua và khí hiđrô,Sắt (III) clorua và khí hiđrô,0.8333333333333334,False
Xanh lam ,Vàng đậm,0.0,True
không tan trong nước,bị nhiệt phân tạo ra oxit kim loại và cacbon đioxit,0.0,True
Không có phản ứng hóa học nào xảy ra,Xuất hiện kết tủa màu lục nhạt,0.0,True
$CaCO_3  \rightarrow^{t^{\circ}} Ca_O + CO_2$,$Ca(OH)_2 + Na_2CO_3  → CaCO_3 + 2NaOH$,0.2222222222222222,True
29,"3,7",0.0,True
Cho tác dụng với NaOH dư,Nung nóng,0.0,True
"0,3 lít và 21,32 gam","0,24 lít và 25,32 gam",0.6,False
Tinh thể phân tử,Tinh thể nguyên tử,0.75,False
$H_2$,$O_2$,0.0,True
Nitơ,Nito,0.0,True
42%,42%,1.0,False
Chiều tăng dần của số proton trong hạt nhân của nguyên tử. ,Chiều giảm dần của điện tích hạt nhân của nguyên tử.,0.6956521739130435,False
Bán kính nguyên tử tăng dần,Năng lượng ion giảm dần,0.1818181818181818,True
"Trong các hidroxit, tính axit tăng dần theo thứ tự: hidroxit của Z < hidroxit của Y < hidroxit của X.",Hóa trị cao nhất trong hợp chất với oxi tang dần theo thứ tự: Z < Y < X.,0.4444444444444444,True
"Tính phi kim tăng dần, tính kim loại giảm dần ",Tính phi kim và tính kim loại giảm dần,0.8421052631578948,False
Quá trình quang hợp của cây xanh,Quá trình sản xuất gang thép,0.3076923076923076,True
Đều chế biến các hợp chất tự nhiên của silic,Đều chế biến các hợp chất tự nhiên của sắt,0.9,False
Ngọn lửa hidro sẽ tắt do không có oxi trong bình ,Trong bình có dung dịch axit clohidric,0.2222222222222222,True
$CO_2$,$SO_2$,0.0,True
Nhiệt phân,Thủy phân,0.5,True
147750 kJ.,133333 kJ.,0.5,True
"27,78 kg.","20,56 kg.",0.5,True
448 lít.,"44,8 lít.",1.0,False
mili-mét(mm) ,mi-li-mét(mm),1.0,False
Độ dài giữa hai vạch chia liên tiếp trên thước ,Độ dài giữa 2 vạch chia trên thước,0.7777777777777777,False
Bình 500ml có vạch chia tới 5ml,Bình 100ml có vạch chia tới 1ml,0.7142857142857143,False
75$cm^{3}$,105$cm^{3}$,0.0,True
Thể tích phần nước tràn ra từ bình tràn sang bình chứa ,Thể tích nức còn lại trong bình tràn,0.4,True
miligam (mg),lạng,0.0,True
200 ,1000,0.0,True
Khối lượng bột giặt trong túi,Khối lượng của túi bột giặt,0.6666666666666666,False
"Tác dụng đẩy, kéo của vật này lên vật khác",Tác dụng kéo vật này lên vật kia,0.7777777777777777,False
"Hai lực mạnh như nhau, có cùng phương nhưng ngược chiều ","Cả A,B,C đều đúng",0.0,True
Lực có chiều hướng từ trên xuống dưới,Lực có phương thẳng đứng,0.3076923076923077,True
1000N,1000N,1.0,False
Chịu tác dụng của trọng lực và lực đỡ của mặt bàn,Chỉ chịu tác dụng của lực đỡ mật bàn,0.6666666666666666,False
Lực đấy của lò xo khi nó bị nén lại ,Lực kết dính giữa một tờ giấy dán trên bảng với mặt bảng,0.0869565217391304,True
Lực đàn hồi tỉ lệ thuận với độ biến dạng,Độ biến dạng tawng thì lực đàn hồi giảm,0.3157894736842105,True
F 30N ,20N < F < 300N,0.4,True
$d=V.D$,$d = V.P$,0.0,True
39000kg,312kg,0.0,True
$0.778m^{4}$,0$0.778m^{3}$,0.0,True
1600N,160N,0.0,True
Một vật rắn không bị biến dạng khi chịu tác dụng của lực.,Cửa kính bị vỡ khi va đập mạnh,0.1904761904761905,True
Thang máy ,Máy bơm nước,0.4,True
Giảm chiều dàu của mặt phẳng nghiêng,Tăng chiều dài của mặt phẳng nghiêng,0.7142857142857143,False
Khoảng cách $OO_{1}$ = $OO_{2}$,Khoảng cách $OO_{1}$ = $OO_{2}$,1.0,False
Vì răng dễ bị ố vằng,Vì răng dễ vỡ,0.6,False
Thể tích nước không đổi,Thể tích không thay đổi,0.8000000000000002,False
"Khối lượng riêng giảm, trọng lượng riêng không đổi.",Cả khối lượng riêng và trọng lượng riêng đều giảm.,0.631578947368421,False
Khối lượng riêng lớn nhất ,Khối lượng nhỏ nhất,0.6666666666666665,False
"Chất lỏng, chất rắn","Chất khí, chất rắn",0.75,False
Ngâm cả hau cốc vào nước lạnh ,Ngâm cả hai cốc vào nước lạnh,0.8571428571428571,False
$212{\circ}F$,$100{\circ}F$,0.0,True
Thủy ngân có nhiệt độ nóng chảy thấp và nhiệt độ đông đặc cao.,Chúng có nhiệt độ nóng chảy cao,0.5714285714285714,False
Cho nước vào tủ lạnh để làm đá,Đun nấu mỡ vào mùa đông,0.1428571428571428,True
"Đối với một chất nhất định, nếu nóng chảy ở nhiệt độ nào thì sẽ đông đặc ở nhiệt độ ấy",Các chất khác nhau sẽ nóng chảy (hay đông đặc) ở nhiệt độ khác nhau,0.4444444444444444,True
"Hơi thơ của người chứa nhiều hơi nước, khi ra ngoài không khí lạnh bị ngưng tụ thành các hạt nhỏ li ti tạo thành khói. ","Hơi thở của người có nhiều hơi nước, khi ra ngoài không khí lạnh bị bay hơi tạo thành khói",0.6956521739130435,False
Mực khô sau khi viết.,"Lau ướt bảng, một lúc sau bảng sẽ khô.",0.1428571428571428,True
Hơi nước ngưng tụ tạo thành sương mù phía ngoài kính xe,Hơi nước ngưng tụ tạo thành giọt nước phía ngoài kính xe,0.8333333333333334,False
Hơi nước trong nồi ngưng tụ ,Hơi nước bên ngoài nồi đông đặc,0.4615384615384615,True
Xảy ra ở bất kì nhiệt độ nào,Xảy ra ở cả trong lòng lẫn mặt thoáng của chất lỏng,0.3,True
$88^{\circ}$,$46^{\circ}$,0.0,True
Chùm song song,Cả 2 chùm hội tụ và phân kì,0.1818181818181818,True
Đứng trong vùng bóng tối của Mặt Trăng trên Trái Đất sẽ quan sát thấy nhật thực toàn phần ở một nơi và nhật thực một phần ở nơi khác ,Cả 2 đều sai,0.0,True
"Ảnh ảo, không hứng được trên màn chắn.",B. Ảnh có kích thước bằng vật.,0.1333333333333333,True
Các tia sáng giao nhau trên đường truyền của chúng,Các tia sáng loe rộng trên đường truyền của chúng.,0.8000000000000002,False
Vật phải được chiếu sáng ,Vật phải đủ lớn và không cách mắt quá xa,0.2666666666666666,True
Ảnh thật lớn hơn vật ,Ảnh thật lớn hơn vật,1.0,False
Bóng tối ,Vùng bóng nửa tối,0.6666666666666666,False
$45^{\circ}$,$30^{\circ}$,0.0,True
Khi ta mở mắt hướng về phía vật,Khi vật được chiếu sáng,0.3076923076923077,True
Mặt Trời bị Mặt Trăng che khuất nên ánh sáng Mặt Trời không đến được mặt đất,Mặt trời bỗng nhiên biến mất,0.1739130434782609,True
Nhỏ hơn vật ,Nhỏ hơn ảnh tạo bởi gương cầu lồi,0.3636363636363636,True
Sóng ,Nhiệt,0.0,True
Rèm nhung,Miếng xốp,0.0,True
Nước,Nước biển,0.6666666666666666,False
$60^{\circ}$,$60^{\circ}$,1.0,False
$45^{\circ}$,$45^{\circ}$,1.0,False
500 dao động,250 dao động,0.6666666666666666,False
1700m,340m,0.0,True
"Thanh thủy tinh và thanh nhựa, sau khi cọ xát bằng vải khô đặt gần nhau thì hút nhau.","Hai mảnh ni lông, sau khi cọ xát bằng vải khô đặt gần nhau thì đẩy nhau.",0.6666666666666667,False
Nồi cơm điện đang hoạt động.,Bóng đèn điện đang sáng.,0.3636363636363636,True
dòng các điện tích dịch chuyển.,dòng dịch chuyển theo mọi hướng của các điện tích.,0.5,True
dòng điện chạy qua vật dẫn làm vật dẫn nóng lên.,dòng điện qua bóng đèn làm bóng đèn phát sáng.,0.380952380952381,True
Dòng điện chạy qua bóng đèn làm bóng đèn sáng lên.,Dòng điện qua bếp điện làm cho bếp điện nóng lên.,0.4545454545454545,True
ampe. ,vôn.,0.0,True
Giữa hai đầu bóng đèn điện có ghi 12V chưa mắc vào mạch.,Giữa hai cực của một pin là nguồn điện trong mạch kín.,0.32,True
bóng điện không sáng.,bóng điện không sáng.,1.0,False
Có thể làm nhiễm điện nhiều vật bằng cách cọ xát,Có thể làm nhiễm điện nhiều vật bằng cách thả vào cốc nước lạnh,0.7200000000000001,False
chuyển động theo mọi hướng,dịch chuyển theo mọi hướng,0.8000000000000002,False
Không khí,Vàng,0.0,True
"Bàn là, bếp điện","Điện thoại, quạt điện",0.25,True
Dòng điện đi ra từ cực âm của pin qua các vật dẫn đến cực dương của pin. ,Dòng điện có thể chạy theo bất kì chiều nào.,0.1428571428571428,True
Hiệu điện thế định mức để dụng cụ đó hoạt động bình thường ,Cả hai câu A và B đều đúng,0.0,True
GHHĐ: 15A – ĐCNN: 1A,GHHĐ: 200mA – ĐCNN: 5mA,0.6,False
Bằng hiệu điện thế giữa hai đầu các đoạn mạch rẽ,Bằng tích hiệu điện thế giữa hai đầu các đoạn rẽ,0.9090909090909092,False
$1000 V = 1 MV$,"$1800mV = 1,8V$",0.0,True
],Dưới 40V,0.0,True
Dùng cây khô tách nạn nhân ra khỏi nguồn điện hoặc đóng cầu dao điện,Gọi cho công nhân điện lực đến cứu,0.1739130434782609,True
Các nhánh có cùng chiều dài,Độ dày của các nhánh như nhau.,0.3076923076923076,True
Một vật trên mặt đất,Ngôi sao,0.0,True
$10000N/m^{2}$ ,$60000N/m^{2}$,0.0,True
Tàu hỏa - xe máy - ô tô,Ô tô - tàu hỏa - Xe máy,0.6666666666666666,False
Vì áp suất không khí bên trong hộp lớn hơn áp suất ở ngoài. ,Vì vỏ hộp sữa rất mềm.,0.2,True
Ma sát giữa tay và tay lái xe đạp. ,Ma sát giữa dây và ròng rọc,0.5,True
$200N/m^{2}$,$20N/m^{2}$,0.0,True
Giảm diện tích mặt bị ép và giữ nguyên áp lực. ,Giảm diện tích mặt bị ép và giảm áp lực theo cùng tỉ lệ.,0.7200000000000001,False
Xe máy chạy trên đường,Hòn đá lăn từ trên núi xuống.,0.1666666666666666,True
6km,5km/h,0.0,True
Các nhánh có cùng chiều dài.,Độ dày của các nhánh như nhau.,0.3076923076923076,True
6km,6km/h,0.0,True
"Vì đệm mút có thể biến dạng để tăng diện tích tiếp xúc, do đó giảm áp suất tác dụng lên thân người. ",Vì lực tác dụng của phản gỗ vào thân người lớn hơn.,0.2857142857142857,True
Chuyển động của Mặt Trăng quanh Trái Đất,Chuyển động của quả dừa rơi từ trên cây xuống,0.3333333333333332,True
10000Pa và 5000Pa.,1500Pa và 500Pa.,0.3333333333333333,True
$P - F_{A} = 0$,$P = F_{A}$,0.8,False
Ô tô không chuyển động.,Ô tô đứng yên so với người lái xe,0.2857142857142857,True
18m/s ,"0,9 m/s",0.0,True
Vật làm bằng sắt ,Cả ba vật như nhau,0.2222222222222222,True
Công ở lượt về lớn hơn vì xe không thì đi nhanh hơn. ,Công ở lượt đi nhỏ hơn vì kéo xe nặng thì đi chậm hơn.,0.6666666666666666,False
2240J,22400J,0.0,True
25000Pa.,2500Pa.,0.0,True
Không khí cũng có trọng lượng. ,Không khí giản nở vì nhiệt.,0.3333333333333333,True
$N/m^{3}$,$N/m$,0.0,True
48 m/ph,"4,8 m/ph",1.0,False
chuyển động nhanh hơn.,chuyển động nhanh lên.,0.75,False
Do hiện tượng đối lưu,Do hiện tượng truyền nhiệt,0.6,False
J/s,J.s,1.0,False
Muốn làm cho 1 kg nước nóng thêm $1^{\circ}C$ cần truyền cho nước một nhiệt lượng là 4200J.,Muốn làm cho 1 kg nước nóng thêm $1^{\circ}C$ cần truyền cho nước một nhiệt lượng là 420J.,0.9444444444444444,False
Công suất của Nam lớn hơn vì thời gian kéo nước của Nam chỉ bằng một nửa thời gian kéo nước của Long. ,Công suất của Long lớn hơn vì gầu nước của Long nặng gấp đôi.,0.4864864864864865,True
130 J/kgK,4200 J/kgK,0.5,True
"5,25","4,25",0.0,True
$c_1 = 4c_2$ ,Chưa thể xác dịnhđược vì chưa biết $t_1 > t_2$ hay $t_1 < t_2$,0.0,True
Công của vận động viên bằng công của người công nhân,Vận động viên thực hiện công bằng công của người công nhân,0.7826086956521738,False
$P_1 = 4P_2$,$P_2 = 4P_1$,0.0,True
"Cùng một chất có thể ở trạng thái khí, lỏng hoặc rắn.",Cùng một chất có thể ở trạng thái khí hoặc trạng thái lỏng.,0.8,False
tăng lên,không thay đổi,0.0,True
$t = \frac{t_2 + t_1}{2}$,$t = t_2 + t_1$,0.3333333333333333,True
"ở cả chất rắn, lỏng và khí",chỉ ở chất khí và rắn,0.4615384615384615,True
bức xạ nhiệt,dẫn nhiệt,0.4,True
"Jun trên mét khối Kelvin, kí hiệu là J/(m^3.K) ","Jun trên kilôgam, kí hiệu là J/kg",0.6250000000000001,False
$t_2 > t > t_1$,$ t > t_1 > t_2$,0.6666666666666666,False
Nhiệt truyền từ vật có nhiệt độ thấp sang vật có nhiệt độ cao,Sự truyền nhiệt xảy ra cho tới khi nhiệt độ của hai vật bằng nhau thì ngừng lại,0.25,True
10500J,2100J,0.0,True
$14^{\circ}C$,$4^{\circ}C$,0.0,True
$20^{\circ}C$,$10^{\circ}C$,0.0,True
920000J,460000J,0.0,True
Nhiệt năng,Năng lượng ánh sáng,0.3333333333333333,True
I = U/R ,U = I.R,0.0,True
$8\omega$,$6\omega$,0.0,True
Máy phát điện ,Nồi cơm điện,0.3333333333333333,True
Các đường sức từ là các đường cong khép kín,Càng gần nam châm các đường sức từ càng gần nhau hơn,0.3636363636363636,True
Đồng hồ đeo tay ,Đồng hồ đeo tay,1.0,False
R = U.I ,I = U.R,0.0,True
"0,8A",12A,0.0,True
Có cùng cường độ dòng điện định mức. ,Có cùng hiệu điện thế định mức.,0.6666666666666666,False
$80\omega$ ,$40\omega$,0.0,True
Điện năng mà gia đình đã sử dụng. ,Số dụng cụ và thiết bị điện đang sử dụng.,0.3333333333333332,True
Một thanh đồng để gần A bị đẩy ra xa A. ,Một vật nhẹ để gần A hút về phía A.,0.4761904761904761,True
$100\Omega$,"$666,67\Omega$",0.0,True
Không thay đổi,Giảm đi 6 lần,0.0,True
$5\Omega$,"$0,2\Omega$",0.0,True
Dùng tay kéo người ra khỏi dây điện,Ngắt ngay nguồn điện,0.1666666666666666,True
Đưa một cực của nam châm từ ngoài vào trong một cuộn dây dẫn kín.,Đưa một cực của ăc quy từ ngoài vào trong một cuộn dây dẫn kín.,0.8666666666666667,False
Nhiệt năng.,Hoá năng.,0.5,True
$\frac{1}{R_1} + \frac{1}{R_2}$ ,$R_1 + R_2$,0.0,True
"0,48","4,8A",0.0,True
"$l = 2,5m$","$l = 0,04.10^{-11}m$",0.5,True
Một ống dây và một thanh thép.,Một ống dây có lõi thép.,0.6153846153846153,False
La bàn là dụng cụ để xác định thời gian. ,La bàn là dụng cụ để xác định hướng gió thổi.,0.761904761904762,False
Xác định chiều đường sức từ của dây dẫn có hình dạng bất kì,Xác định chiều đường sức từ của nam châm thẳng.,0.5833333333333334,False
$\frac{R_1.R_2.R_3}{R_1+R_2+R_3}$,$R_{tđ} = R_1 + R_2 + R_3$,0.0,True
$\frac{R_1}{R_2} = \frac{l_1}{l_2}$,$l_1.R_1 = l_2.R_2$,0.0,True
"2,4A","3,1A",0.0,True
"1,2A ","0,6A",0.0,True
$P = U^2/R$,$P = U.I$,0.5,True
$A = U.I$,$A = \frac{I}{t}R$,0.5,True
Sử dụng hiệu điện thế 12V để làm các thí nghiệm điện.,Sử dụng các dây dẫn có vỏ bọc cách điện.,0.3636363636363636,True
Tác dụng của từ trường lên khung dây dẫn có dòng điện chạy qua đặt trong từ trường. ,Tác dụng của từ trường lên nam châm trong từ trường.,0.6206896551724137,False
Cho một đầu của nam châm điện chuyển động lại gần một đầu khung dây dẫn kín.,Cho khung dây dẫn kín quay cắt các đường sức từ của nam châm chữ U.,0.303030303030303,True
$R = \frac{U}{I}$,$I = \frac{U}{R}$,0.0,True
$R = \frac{l}{S}$,$R = \rho \frac{S}{l}$,0.4,True
Máy phát điện xoay chiều hoạt động dựa trên tác dụng hoá học của dòng điện.,Máy phát điện xoay chiều hoạt động dựa trên tác dụng nhiệt của dòng điện.,0.9032258064516128,False
Sáng hơn,Sáng nhiều hơn bình thường,0.5714285714285715,False
Hiện tượng ánh sáng bị bẻ cong khi truyền từ môi trường này sang môi trường khác. ,Hiện tượng ánh sáng giảm độ sáng khi truyền từ môi trường này sang môi trường khác.,0.8235294117647058,False
Một ảnh ảo của viên bi trong nước.,Nhìn thấy ảnh thật của viên bi trong nước.,0.7058823529411765,False
"ảnh ảo, cùng chiều với vật, nhỏ hơn vật.","ảnh ảo, cùng chiều với vật, lớn hơn vật.",0.8888888888888888,False
cơ năng thành nhiệt năng. ,quang năng thành điện năng.,0.6,False
Tỉ lệ nghịch với bình phương hiệu điện thế giữa hai đầu dây dẫn.,Tỉ lệ thuận với hiệu điện thế giữa hai đầu dây dẫn,0.8461538461538461,False
Không đổi ,Giữ không đổi,0.8,False
Tia tới và tia khúc xạ,Tia tới và đường pháp tuyến.,0.5,True
"Thấu kính phân kì luôn cho ảnh ảo, ngược chiều và lớn hơn vật.","Thấu kính phân kì luôn cho ảnh ảo, cùng chiều và nhỏ hơn vật.",0.8571428571428571,False
i = r,i = r,1.0,False
Giảm chiều dài dây dẫn lên hai lần.,Tăng tiết diện của dây dẫn lên hai lần.,0.5882352941176471,False
đưa nam châm ra xa cuộn dây. ,đặt cuộn dây trước nam châm.,0.3076923076923076,True
song song với thấu kính.,đi qua tiêu điểm.,0.0,True
ảnh thật cùng chiều với vật.,ảnh thật cùng chiều và lớn hơn vật.,0.7142857142857143,False
chiều dài của đường dây tải điện. ,điện trở của dây tải điện.,0.6153846153846153,False
tăng tiêu cự kính lúp lên 3 lần. ,tăng tiêu cự kính lúp lên 3 lần .,1.0,False
truyền nhiệt. ,truyền được âm.,0.4,True
rôto là cuộn dây dẫn. ,rôto là nam châm.,0.4444444444444445,True
Quay tròn quanh một trục theo một chiều.,Chuyển động đi lại như con thoi,0.0,True
cơ học. ,sinh lí.,0.0,True
không đổi.,giảm đi.,0.0,True
lõi kim loại.,lõi nhôm.,0.4,True
cuộn dây ít vòng hơn là cuộn thứ cấp.,cuộn dây nhiều vòng hơn là cuộn sơ cấp.,0.7777777777777778,False
một mặt cầu lồi và một mặt phẳng. ,hai mặt cầu lồi.,0.5,True
quang tâm đến trục chính. ,thấu kính đến trục chính.,0.6,False
Rất xa thấu kính.,Tại tiêu điểm.,0.0,True
Ảnh luôn lớn hơn vật.,Ảnh luôn bằng vật.,0.6666666666666665,False
phía sau thấu kính so với vật. ,xa hơn vật so với thấu kính.,0.2857142857142857,True
Tại tiêu điểm.,Trong khoảng tiêu cự.,0.2857142857142857,True
trong suốt và mềm.,trong suốt và rất cứng,0.6666666666666665,False
tăng lên,tăng lên.,1.0,False
$f = \frac{G}{25}$,$G = \frac{f}{25}$,0.0,True
$A = \overline{A} - \Delta{A}$ ,$ A = \overline{A} + \Delta{A}$,1.0,False
tăng dần theo thời gian. ,lúc đầu tăng dần sau đó giảm dần.,0.3076923076923077,True
24m ,6m,0.0,True
$15m/s$,$15 \sqrt{2} m/s$,0.0,True
khối lượng của vật. ,gia tốc của vật.,0.5,True
$\vec{F} = \frac{m}{\vec{a}}$,$\vec{F} = frac{\vec{a}}{m}$,0.5,True
$\vec{F}_{AB} = -\vec{F}_{BA}$,$\vec{F}_{AB} = \vec{F}_{AB}$,0.5,True
Luôn ngược chiều.,Luôn cùng chiều.,0.6666666666666666,False
sự thay đổi tốc độ của vật này so với vật khác theo thời gian. ,sự thay đổi phương của vật này so với vật khác theo thời gian .,0.896551724137931,False
$s = v_0t + at^2/2$ (a và $v_0$ cùng dấu),$s = v_0t + at^2/2$ (a và $v_0$ trái dấu),0.875,False
$v = \sqrt{2h}$ ,$v = \sqrt{gh}$,0.5,True
"Trong chuyển động rơi tự do, gia tốc là dương.",Gia tốc của chuyển động thẳng biến đổi đều là đại lượng không đổi.,0.25,True
Có độ lớn tỉ lệ nghịch với bán kính của quỹ đạo. ,Độ lớn $a = \frac{a^2}{r}$,0.25,True
Một viên bi lăn trên mặt phẳng ngang. ,Một chiếc là rơi từ độ cao 3m xuống mặt đất.,0.2105263157894737,True
"Từ điểm O, với vận tốc 60km/h.","Từ điểm O, với vận tốc 5km/h.",0.8571428571428571,False
"Với v và $\omega$ cho trước, gia tốc hướng tâm phụ thuộc vào bán kính quỹ đạo.",Tốc độ dài của chuyển động tròn đều phụ thuộc vào bánh kính quỹ đạo.,0.4374999999999999,True
Vì trạng thái của vật được xác định bởi những người quan sát khác nhau bên lề đường.,Vì trạng thái của vật được quan sát ở các thời điểm khác nhau.,0.6250000000000001,False
Toa tàu b đứng yên. Toa tàu a chạy về phía sau.,Toa tàu a chạy về phía trước. toa b đứng yên.,0.5217391304347826,False
Mọi vật đang chuyển động đều có xu hướng dừng lại do quán tính.,Khi hợp lực tác dụng lên một vât bằng không thì vật không thể chuyển động được.,0.1935483870967742,True
Bị biến dạng và thay đổi vận tốc cả về hướng lẫn độ lớn.,Chuyển động thẳng nhanh dần đều.,0.0,True
$F_{hd} = G.\frac{m_1.m_2}{r}$ ,$F_{hd} = G.\frac{m_1.m_2}{r^2}$,0.5,True
$L = v_0.\sqrt{2h}$,$L = v_0.\sqrt{\frac{h}{g}}$,0.5,True
Gia tốc của vật bằng không.,Gia tốc của vật bằng không.,1.0,False
500N.,bé hơn 500N.,0.5,True
Tăng lên.,Tăng lên,1.0,False
150000m.,7500m.,0.0,True
"Hai lực cân bằng là hai lực cùng giá, ngược chiều và có cùng độ lớn.","Hai lực cân bằng là hai lực được đặt vào cùng một vật, cùng giá, cùng chiều và có cùng độ lớn.",0.7894736842105263,False
$M = Fd$ ,$F_1.d_1 = F_2.d_2$,0.0,True
"Ngẫu lực là hệ hai lực song song, cùng chiều, có độ lớn bằng nhau và cùng tác dụng vào một vật.","Ngẫu lực là hệ hai lực song song, ngược chiều, có độ lớn bằng nhau và tác dụng vào hai vật.",0.8837209302325582,False
Cân bằng tạm thời. ,Không thuộc dạng cân bằng nào cả.,0.3636363636363636,True
vật đổi chiều quay. ,vật dừng lại ngay.,0.25,True
trục bất kỳ.,trục nằm ngang qua một điểm.,0.2222222222222222,True
$p = m.v$ ,$\vec{p} = m. \vec{a}$,0.0,True
W,W,1.0,False
$W_t = \frac{1}{2}.k.\Delta{l}^2$,$W_t = - \frac{1}{2}.k.\Delta{l}^2$,1.0,False
tăng vận tốc đi số lớn.,tăng vận tốc đi số nhỏ.,0.8333333333333334,False
"không, thuyền trôi theo dòng nước.",có vì người đó vẫn tác dụng lực.,0.0,True
không; hằng số. ,không; hằng số.,1.0,False
không thay đổi. ,không đổi.,0.8,False
chỉ có lực hút. ,"có cả lực hút và lực đẩy, nhưng lực đẩy nhỏ lực hút",0.3529411764705882,True
"áp suất, nhiệt độ, thể tích.","áp suất, thể tích, khối lượng.",0.6666666666666666,False
$\frac{pV}{T} = hằng số$,$PV ~ T $,0.0,True
Lực hút phân tử có thể lớn hơn lực đẩy phân tử,Lực phân tử chỉ đáng kể khi các phân tử ở rất gần nhau.,0.3846153846153846,True
Đường thẳng kéo dài thì đi qua gốc toạ độ. ,Đường thẳng cắt trục p tại điểm $p = p_0$,0.2105263157894737,True
Dùng tay bóp lõm quả bóng.,Nung nóng một lượng khí trong một bình đậy kín.,0.0,True
Làm các đồ thủ công.,Nặn những con giống bằng đất màu.,0.0,True
Đôi mắt pho tượng như biết nhìn theo. ,Pho tượng sống động đến lạ lùng giống như một người sống vậy.,0.2857142857142857,True
Là một người say mê nghệ thuật có tính kiên nhẫn và sáng tạo.,Là một người yêu thích sự hoàn hảo.,0.2727272727272727,True
Bà cụ chê những đốm tàn nhang nhỏ của cậu bé rất xấu xí.,Những đốm tàn nhang nhỏ đã tạo nên nét đẹp riêng của cậu bé.,0.5714285714285714,False
],Khuân mặt rất trắng.,0.0,True
Hãy trân trọng và yêu quý những nét riêng của bản thân.,Hãy luôn nói những lời tốt đẹp để an ủi người khác,0.1666666666666666,True
"Đó là mùa của những cánh diều no gió, của những tâm hồn khát vọng tuổi thơ.",Đó là mùa với những kỉ niệm chơi đùa cũng các bạn trên cánh đồng lộng gió,0.3529411764705882,True
Tiếng sáo diều gợi cho tác giả nhớ về những kí ức của tuổi thơ ,Gợi cho tác giả nhớ về những buổi trưa hè oi ả,0.5185185185185186,False
Tiếng sao diều chính là tiếng gọi của tâm hồn đi tìm về kí ức tuổi thơ,Tiếng sao diều chính là tiếng gọi của mùa hè.,0.5925925925925927,False
2,2,1.0,False
Giữ những phẩm chất đẹp đẽ của tiếng Việt nhưng cũng cần vay mượn để làm tăng lên từ vựng và phong phú trong ngữ pháp của tiếng Việt. ,"Là không pha tạp những yếu tố lai căng, pha tạp trong khi vẫn dung nạp những yếu tố tích cực ",0.08,True
Hồ Chí Minh,Hồ Chí Minh,1.0,False
Đánh giá tài năng nghệ thuật xuất chúng của tác giả Nguyễn Đình Chiểu,"Liệt kê những tác phẩm nổi tiếng, có giá trị của Nguyễn Đình Chiểu để lại trong kho tàng văn học Việt Nam.",0.2702702702702702,True
"Mỗi câu văn là một đơn vị cung cấp thông tin, thông tin chính xác, có nguồn gốc dựa trên những chứng cứ khoa học","Câu đầu nêu luận điểm khái quát, các câu sau nêu luận cứ đều là các tư liệu thực tế.",0.0888888888888888,True
Sự kì thị và và phân biệt đối xử với người HIV/AIDS sẽ khiến các mục tiêu phòng chống căn bệnh này còn rất lâu mới có thể hoàn thành,Sự kì thị và và phân biệt đối xử với người HIV/AIDS đã bị xóa bỏ,0.5217391304347827,False
Cảm xúc của tác giả về đồng đội và những ngày tháng gian khổ trong quân ngũ ,Quang Dũng đã làm đại đội trưởng ở đơn vị Tây Tiến rồi chuyển sang đơn vị khác.,0.0571428571428571,True
"Sự mất mát, đau thương của gia đình và đồng đội. ",Sự hi sinh của người lính là hóa thân vào non sông đất nước.,0.16,True
Nhớ người thân,Nhớ bạn bè,0.3333333333333333,True
Người đi về bên nắng mới. ,Con người trên đèo cao với dao cài thắt lưng,0.125,True
Ông là một nhà thơ trưởng thành trong kháng chiến chống Mĩ.,Ông sinh năm 1924,0.125,True
Chế Lan Viên là một nhà thơ Việt Nam.,"Phong cách thơ Chế Lan Viên rất rõ nét và độc đáo, nổi bật nhất là ""chất suy tưởng triết lí mang vẻ đẹp trí tuệ và sự đa dạng, phong phú của hình ảnh thơ được sáng tạo bởi một ngòi bút thông minh, tài hoa.",0.1785714285714285,True
"Không có sự kết hợp hài hòa giữa cái duyên dáng, trữ tình với chất thế sự đậm đặc.",Trầm tĩnh và giàu chiêm nghiệm,0.0,True
"Ước muốn được sống mãi với tình yêu, để được yêu thương và dâng hiến. ","Ước muốn viễn vông, phi thực tế.",0.1818181818181818,True
Ẩn dụ.,Nói quá.,0.0,True
